Feature,SHAP_Value,Embedding_Value
Embedding_405,0.0,0.007735908
Embedding_404,0.0,-0.050165087
Embedding_442,0.0,0.011136521
Embedding_441,0.0,0.03171184
Embedding_438,0.0,-0.12153564
Embedding_437,0.0,0.030339282
Embedding_436,0.0,-0.0050558224
Embedding_435,0.0,-0.0547996
Embedding_434,0.0,-0.022688664
Embedding_433,0.0,0.04173877
Embedding_432,0.0,0.03366718
Embedding_431,0.0,0.08216506
Embedding_430,0.0,-0.07672851
Embedding_429,0.0,-0.01966323
Embedding_428,0.0,-0.09750807
Embedding_426,0.0,0.036887117
Embedding_425,0.0,-0.010878669
Embedding_77,0.0,0.5198882
Embedding_76,0.0,-0.019292176
Embedding_75,0.0,-0.030832969
Embedding_742,0.0,-0.006541483
Embedding_73,0.0,-0.06519059
Embedding_743,0.0,-0.015783329
Embedding_745,0.0,0.04076974
Embedding_70,0.0,0.14338426
Embedding_69,0.0,0.04201654
Embedding_68,0.0,0.0005153436
Embedding_66,0.0,-0.03245062
Embedding_65,0.0,-0.08792874
Embedding_64,0.0,0.06641058
Embedding_446,0.0,0.04091853
Embedding_445,0.0,-0.03783588
Embedding_444,0.0,-0.02164825
Embedding_465,0.0,0.026503008
Embedding_746,0.0,0.011545822
Embedding_463,0.0,-0.07347062
Embedding_459,0.0,-0.037023567
Embedding_458,0.0,-0.09358193
Embedding_747,0.0,0.032125924
Embedding_456,0.0,0.053763665
Embedding_748,0.0,0.03872001
Embedding_454,0.0,0.024369389
Embedding_453,0.0,-0.5573397
Embedding_749,0.0,-0.113747105
Embedding_451,0.0,-0.0132678
Embedding_732,0.0,-0.005555287
Embedding_449,0.0,0.02157798
Embedding_448,0.0,-0.11991842
Embedding_79,0.0,0.031398688
Embedding_737,0.0,-0.057950623
Embedding_481,0.0,0.037185885
Embedding_480,0.0,-0.05360672
Embedding_479,0.0,-0.10619643
Embedding_27,0.0,0.06975521
Embedding_476,0.0,0.02297441
Embedding_475,0.0,-0.0859707
Embedding_474,0.0,0.020658145
Embedding_473,0.0,-0.13707083
Embedding_472,0.0,-0.03650297
Embedding_471,0.0,-0.040638447
Embedding_470,0.0,0.018374555
Embedding_469,0.0,0.028424684
Embedding_25,0.0,0.04125511
Embedding_467,0.0,-0.006112229
Embedding_24,0.0,0.03202433
Embedding_503,0.0,0.023592986
Embedding_502,0.0,-0.0079833865
Embedding_501,0.0,-0.03134557
Embedding_500,0.0,0.001231797
Embedding_499,0.0,0.0113519
Embedding_498,0.0,0.13547893
Embedding_497,0.0,-0.0093953125
Embedding_495,0.0,-0.045727305
Embedding_23,0.0,0.12638381
Embedding_22,0.0,0.028961021
Embedding_492,0.0,0.14486851
Embedding_490,0.0,-0.08054027
Embedding_489,0.0,-0.0169284
Embedding_21,0.0,0.061554134
Embedding_487,0.0,0.025505047
Embedding_485,0.0,-0.02394057
Embedding_521,0.0,0.026308985
Embedding_520,0.0,-0.042669542
Embedding_518,0.0,-0.03653155
Embedding_517,0.0,0.029922545
Embedding_516,0.0,-0.008275166
Embedding_515,0.0,0.0152673945
Embedding_20,0.0,-0.14833893
Embedding_513,0.0,0.03137731
Embedding_512,0.0,0.16371848
Embedding_511,0.0,-0.06016837
Embedding_19,0.0,-0.07460387
Embedding_509,0.0,-0.0062082596
Embedding_508,0.0,-0.029507913
Embedding_507,0.0,-0.011084108
Embedding_18,0.0,0.01672151
Embedding_504,0.0,-0.07121394
Embedding_538,0.0,-0.00079021044
Embedding_537,0.0,0.03332071
Embedding_536,0.0,0.10583604
Embedding_535,0.0,0.0221196
Embedding_534,0.0,0.019915333
Embedding_533,0.0,0.023658441
Embedding_532,0.0,0.089363724
Embedding_531,0.0,-0.054517448
Embedding_530,0.0,0.018177627
Embedding_529,0.0,0.016875062
Embedding_528,0.0,0.10164144
Embedding_527,0.0,0.019179411
Embedding_17,0.0,0.069771014
Embedding_525,0.0,-0.056050934
Embedding_523,0.0,-0.04176762
Embedding_522,0.0,-0.010808494
Embedding_557,0.0,0.094360694
Embedding_556,0.0,0.038448665
Embedding_555,0.0,-0.04669383
Embedding_16,0.0,-0.025277935
Embedding_553,0.0,0.07465984
Embedding_735,0.0,0.04255823
Embedding_733,0.0,0.09593392
Embedding_549,0.0,0.046941914
Embedding_548,0.0,-0.018116534
Embedding_547,0.0,-0.018833473
Embedding_546,0.0,-0.049344674
Embedding_545,0.0,0.07208431
Embedding_543,0.0,-0.024061367
Embedding_542,0.0,0.14443311
Embedding_750,0.0,0.051630363
Embedding_540,0.0,-0.08654629
Embedding_62,0.0,-0.10829956
Embedding_61,0.0,-0.09158723
Embedding_60,0.0,-0.052933514
Embedding_59,0.0,-0.0978993
Embedding_58,0.0,0.06460661
Embedding_57,0.0,0.06963761
Embedding_56,0.0,-0.00927777
Embedding_142,0.0,0.07191361
Embedding_53,0.0,0.068029955
Embedding_52,0.0,-0.050154425
Embedding_51,0.0,-0.015128005
Embedding_50,0.0,0.034372322
Embedding_141,0.0,0.04440257
Embedding_48,0.0,-0.038484365
Embedding_559,0.0,0.003051117
Embedding_140,0.0,-0.053606972
Embedding_579,0.0,0.004107818
Embedding_577,0.0,-0.061013468
Embedding_576,0.0,0.078729115
Embedding_575,0.0,-0.01408213
Embedding_573,0.0,0.16456845
Embedding_572,0.0,-0.03900089
Embedding_570,0.0,-0.26090986
Embedding_569,0.0,0.03679294
Embedding_568,0.0,-0.024936348
Embedding_139,0.0,-0.017109424
Embedding_564,0.0,-0.08942664
Embedding_563,0.0,0.035335585
Embedding_562,0.0,0.0130036585
Embedding_561,0.0,0.13343596
Embedding_560,0.0,-0.044187494
Embedding_63,0.0,-0.041615
Embedding_596,0.0,-0.06518762
Embedding_595,0.0,-0.033727616
Embedding_593,0.0,-0.10447276
Embedding_592,0.0,-0.008519422
Embedding_591,0.0,-0.014815137
Embedding_590,0.0,0.0028594006
Embedding_138,0.0,0.0009469688
Embedding_137,0.0,0.0007804632
Embedding_136,0.0,0.0478363
Embedding_586,0.0,0.15522313
Embedding_585,0.0,0.041143734
Embedding_135,0.0,0.01314351
Embedding_583,0.0,0.0015929043
Embedding_582,0.0,0.007151697
Embedding_581,0.0,0.07624649
Embedding_580,0.0,0.033576466
Embedding_615,0.0,-0.010305308
Embedding_614,0.0,0.09065837
Embedding_613,0.0,0.026780061
Embedding_133,0.0,0.12670565
Embedding_611,0.0,0.008428268
Embedding_610,0.0,0.033061787
Embedding_608,0.0,-0.08438766
Embedding_607,0.0,-0.02027075
Embedding_606,0.0,0.02439804
Embedding_605,0.0,0.0072174734
Embedding_604,0.0,-0.08563316
Embedding_603,0.0,0.030611148
Embedding_132,0.0,-0.028268099
Embedding_131,0.0,-0.14458719
Embedding_600,0.0,-0.06312019
Embedding_130,0.0,0.036067836
Embedding_129,0.0,-0.031037197
Embedding_632,0.0,0.059252407
Embedding_128,0.0,0.011914023
Embedding_630,0.0,0.07035938
Embedding_15,0.0,-0.0052821636
Embedding_628,0.0,-0.015817203
Embedding_160,0.0,0.123565435
Embedding_159,0.0,0.037313707
Embedding_158,0.0,-0.05337833
Embedding_622,0.0,0.077975936
Embedding_621,0.0,-0.011199683
Embedding_620,0.0,0.0564876
Embedding_619,0.0,0.041791324
Embedding_156,0.0,0.12584749
Embedding_617,0.0,0.021694936
Embedding_616,0.0,-0.021000069
Embedding_46,0.0,0.043919638
Embedding_45,0.0,0.0507626
Embedding_44,0.0,0.06447944
Embedding_41,0.0,0.10067247
Embedding_40,0.0,0.092116244
Embedding_155,0.0,0.40273452
Embedding_36,0.0,-0.0074204206
Embedding_35,0.0,0.10253793
Embedding_34,0.0,-0.009057578
Embedding_33,0.0,-0.0076859295
Embedding_32,0.0,0.07737063
Embedding_154,0.0,-0.11721712
Embedding_638,0.0,0.08470444
Embedding_637,0.0,0.071609646
Embedding_635,0.0,0.047241896
Embedding_634,0.0,0.011147998
Embedding_657,0.0,0.014640648
Embedding_655,0.0,0.093587086
Embedding_654,0.0,0.08562537
Embedding_653,0.0,0.13824925
Embedding_652,0.0,0.10187493
Embedding_651,0.0,0.071806006
Embedding_650,0.0,0.011604916
Embedding_649,0.0,0.0880914
Embedding_648,0.0,-0.039770953
Embedding_645,0.0,-0.0584265
Embedding_644,0.0,-0.03528843
Embedding_643,0.0,-0.012491256
Embedding_642,0.0,-0.04859782
Embedding_153,0.0,0.012796769
Embedding_640,0.0,0.04135398
Embedding_47,0.0,0.0033391416
Embedding_676,0.0,-0.07848309
Embedding_675,0.0,0.05437104
Embedding_674,0.0,-0.024311498
Embedding_152,0.0,-0.029959593
Embedding_672,0.0,0.10039383
Embedding_671,0.0,0.007812923
Embedding_150,0.0,0.03867532
Embedding_669,0.0,0.050753813
Embedding_668,0.0,0.041588068
Embedding_149,0.0,0.04802804
Embedding_664,0.0,-0.06283681
Embedding_663,0.0,-0.0003862793
Embedding_148,0.0,0.014476519
Embedding_661,0.0,0.00096275844
Embedding_660,0.0,-0.034023754
Embedding_659,0.0,-0.054736353
Embedding_694,0.0,-0.086981595
Embedding_693,0.0,0.006667208
Embedding_692,0.0,0.021651857
Embedding_691,0.0,0.103607304
Embedding_690,0.0,-0.0020778924
Embedding_689,0.0,-0.010992654
Embedding_688,0.0,-0.18261302
Embedding_687,0.0,0.09437173
Embedding_686,0.0,0.068478175
Embedding_685,0.0,-0.12197684
Embedding_684,0.0,0.009861946
Embedding_682,0.0,-0.016672377
Embedding_681,0.0,-0.06888715
Embedding_145,0.0,0.053276666
Embedding_679,0.0,0.07476585
Embedding_678,0.0,-0.030557614
Embedding_714,0.0,-0.06399815
Embedding_712,0.0,-0.06413996
Embedding_711,0.0,-0.029183798
Embedding_710,0.0,-0.038141094
Embedding_709,0.0,0.055942684
Embedding_708,0.0,-0.06314726
Embedding_707,0.0,0.03114563
Embedding_705,0.0,-0.038360983
Embedding_704,0.0,0.014751992
Embedding_703,0.0,0.027867127
Embedding_702,0.0,-0.019173127
Embedding_701,0.0,-0.035974175
Embedding_700,0.0,0.043224856
Embedding_699,0.0,0.07693927
Embedding_698,0.0,-0.07210034
Embedding_697,0.0,-0.020325046
Embedding_731,0.0,-0.08682855
Embedding_730,0.0,-0.039700083
Embedding_729,0.0,-0.03689637
Embedding_728,0.0,-0.04814346
Embedding_727,0.0,0.025728676
Embedding_726,0.0,0.04347862
Embedding_725,0.0,0.072879665
Embedding_724,0.0,-0.016571581
Embedding_723,0.0,-0.04546134
Embedding_722,0.0,0.080322444
Embedding_721,0.0,-0.042458773
Embedding_719,0.0,0.07620849
Embedding_718,0.0,-0.040579766
Embedding_717,0.0,0.01698488
Embedding_716,0.0,-0.08040804
Embedding_715,0.0,0.03321508
Embedding_28,0.0,-0.025440842
Embedding_766,0.0,-0.041437466
Embedding_765,0.0,-0.15817425
Embedding_764,0.0,0.12200259
Embedding_763,0.0,0.102950126
Embedding_762,0.0,0.06937271
Embedding_760,0.0,-0.070491366
Embedding_759,0.0,-0.030239247
Embedding_757,0.0,-0.039088383
Embedding_756,0.0,0.009570368
Embedding_755,0.0,0.07234305
Embedding_754,0.0,0.028823005
Embedding_752,0.0,0.0022985917
Embedding_31,0.0,-0.078903
Embedding_30,0.0,-0.072848186
Embedding_179,0.0,0.011455178
Embedding_767,0.0,-0.04766693
Embedding_13,0.0,0.004672831
Embedding_12,0.0,0.059106078
Embedding_11,0.0,-0.011621743
Embedding_10,0.0,-0.00046801008
Embedding_9,0.0,-0.13407826
Embedding_8,0.0,0.051356528
Embedding_7,0.0,0.005375121
Embedding_178,0.0,-0.10490523
Embedding_176,0.0,0.020381343
